Date,Open,High,Low,Close
9/29/09,1074.30,1079.93,1068.00,1077.11
9/30/09,1061.27,1078.91,1061.27,1077.84
10/1/09,1091.91,1093.43,1081.73,1083.35
10/2/09,1078.27,1087.44,1065.31,1083.02
10/5/09,1074.94,1089.39,1073.76,1088.43
10/6/09,1080.55,1106.31,1079.28,1100.79
10/7/09,1102.00,1112.50,1102.00,1107.30
10/8/09,1100.96,1116.33,1100.22,1111.06
10/9/09,1094.05,1096.34,1088.52,1092.48
10/12/09,1085.81,1095.54,1085.81,1093.78
10/13/09,1098.04,1102.58,1090.30,1098.25
10/14/09,1090.61,1096.97,1084.05,1090.51
10/15/09,1097.99,1097.99,1083.32,1085.18
10/16/09,1090.09,1094.96,1082.00,1089.26
10/19/09,1083.39,1091.21,1078.87,1087.20
10/20/09,1118.05,1118.78,1105.98,1109.97
10/21/09,1099.09,1109.84,1092.63,1109.52
10/22/09,1111.32,1111.32,1101.16,1107.76
10/23/09,1120.97,1123.18,1106.64,1112.33
10/26/09,1127.66,1127.66,1110.89,1113.24
10/27/09,1106.56,1109.33,1102.30,1101.45
10/28/09,1125.86,1125.86,1110.63,1112.68
10/29/09,1104.80,1117.72,1101.81,1116.76
10/30/09,1133.95,1134.27,1123.21,1127.66
11/2/09,1124.70,1144.43,1124.70,1135.37
11/3/09,1135.35,1160.33,1128.10,1157.45
11/4/09,1148.59,1164.72,1148.59,1153.36
11/5/09,1157.66,1164.37,1157.66,1160.54
11/6/09,1173.60,1181.65,1171.12,1176.39
11/9/09,1160.82,1172.13,1160.82,1163.14
11/10/09,1155.56,1163.64,1152.72,1156.61
11/11/09,1156.61,1168.43,1156.61,1164.66
11/12/09,1183.68,1183.68,1165.73,1167.53
11/13/09,1160.96,1174.83,1160.96,1172.62
11/16/09,1190.55,1204.06,1190.55,1192.75
11/17/09,1189.59,1199.16,1189.59,1197.48
11/18/09,1198.08,1211.68,1198.08,1202.51
11/19/09,1215.70,1217.61,1207.72,1214.00
11/20/09,1224.88,1224.88,1216.75,1226.49
11/23/09,1230.11,1230.11,1230.11,1230.11
11/24/09,1237.37,1238.54,1236.10,1233.99
11/25/09,1240.49,1240.49,1240.49,1240.49
11/27/09,1268.13,1270.47,1201.47,1248.35
11/30/09,1245.80,1249.82,1228.70,1247.07
12/1/09,1236.00,1258.71,1230.77,1254.95
12/2/09,1257.38,1279.35,1257.38,1273.78
12/3/09,1284.81,1293.67,1270.68,1284.18
12/4/09,1277.28,1280.88,1212.99,1236.04
12/7/09,1217.76,1226.07,1195.35,1223.86
12/8/09,1233.38,1243.80,1197.00,1215.62
12/9/09,1192.05,1209.66,1177.49,1181.61
12/10/09,1189.05,1192.52,1179.28,1182.96
12/11/09,1200.78,1210.01,1177.57,1186.69
12/14/09,1180.24,1194.01,1180.24,1189.56
12/15/09,1196.96,1197.71,1179.99,1191.13
12/16/09,1194.50,1209.68,1191.00,1204.90
12/17/09,1222.69,1222.69,1173.63,1185.52
12/18/09,1170.95,1189.29,1170.74,1184.60
12/21/09,1184.81,1188.74,1158.58,1163.46
12/22/09,1158.10,1161.27,1137.57,1149.21
12/23/09,1138.81,1147.62,1132.31,1146.26
12/24/09,1146.70,1160.66,1146.70,1159.40
12/28/09,1159.45,1159.56,1150.07,1154.66
12/29/09,1152.72,1152.93,1145.00,1144.38
12/30/09,1156.65,1157.28,1145.57,1151.37
12/31/09,1150.73,1163.46,1150.73,1151.99
1/4/10,1142.69,1168.94,1142.69,1164.15
1/5/10,1165.84,1170.51,1158.56,1161.78
1/6/10,1156.20,1175.28,1156.20,1171.88
1/7/10,1171.46,1172.39,1168.46,1172.50
1/8/10,1158.74,1171.10,1156.47,1172.44
1/11/10,1181.76,1200.58,1181.76,1189.72
1/12/10,1200.87,1203.16,1171.97,1173.74
1/13/10,1162.87,1171.43,1155.55,1171.43
1/14/10,1163.17,1172.28,1158.87,1168.90
1/15/10,1165.55,1166.17,1159.79,1162.77
1/19/10,1165.72,1173.25,1165.10,1174.59
1/20/10,1185.39,1185.39,1161.12,1163.74
1/21/10,1162.21,1165.05,1146.43,1160.00
1/22/10,1154.43,1158.66,1145.55,1152.10
1/25/10,1164.69,1164.69,1159.40,1159.19
1/26/10,1163.09,1163.09,1161.28,1166.49
1/27/10,1164.63,1164.63,1161.01,1153.99
1/28/10,1160.32,1168.75,1144.75,1155.84
1/29/10,1160.68,1166.88,1149.44,1158.54
2/1/10,1147.68,1175.60,1143.22,1172.42
2/2/10,1171.34,1183.72,1164.36,1182.56
2/3/10,1185.00,1194.67,1177.36,1180.33
2/4/10,1190.86,1191.61,1136.14,1139.79
2/5/10,1142.44,1142.66,1117.74,1125.23
2/8/10,1147.73,1154.07,1141.38,1145.79
2/9/10,1135.50,1155.37,1135.18,1149.71
2/10/10,1145.96,1149.25,1130.33,1143.62
2/11/10,1131.09,1152.42,1129.83,1149.37
2/12/10,1145.86,1148.39,1135.56,1145.76
2/16/10,1143.16,1169.89,1140.65,1168.74
2/17/10,1167.78,1178.87,1159.52,1171.03
2/18/10,1150.28,1170.28,1146.43,1164.34
2/19/10,1151.52,1171.17,1143.61,1166.08
2/22/10,1171.80,1175.97,1157.82,1160.53
2/23/10,1178.63,1180.64,1164.06,1164.17
2/24/10,1166.88,1166.98,1151.79,1156.65
2/25/10,1167.00,1175.06,1154.38,1174.64
2/26/10,1165.42,1177.42,1165.42,1177.53
3/1/10,1166.79,1169.50,1160.85,1165.22
3/2/10,1158.36,1178.78,1156.29,1178.26
3/3/10,1169.12,1180.78,1169.12,1178.41
3/4/10,1170.16,1174.59,1163.87,1167.99
3/5/10,1165.93,1174.59,1162.53,1169.54
3/8/10,1166.32,1168.07,1150.60,1155.02
3/9/10,1152.95,1153.77,1142.58,1151.71
3/10/10,1156.00,1156.00,1135.28,1136.21
3/11/10,1134.62,1136.15,1128.16,1135.13
3/12/10,1137.88,1137.88,1120.06,1121.69
3/15/10,1124.90,1127.85,1122.05,1125.82
3/16/10,1129.87,1142.54,1129.87,1137.67
3/17/10,1138.73,1142.37,1128.84,1134.89
3/18/10,1137.83,1144.63,1137.83,1144.22
3/19/10,1143.76,1143.76,1123.41,1126.67
3/22/10,1122.42,1122.72,1114.98,1119.56
3/23/10,1112.38,1122.43,1112.38,1121.22
3/24/10,1120.76,1120.76,1113.68,1116.86
3/25/10,1119.26,1119.26,1112.19,1119.57
3/26/10,1128.18,1128.18,1121.92,1134.14
3/29/10,1134.06,1134.06,1132.73,1133.65
3/30/10,1132.00,1135.26,1123.23,1126.70
3/31/10,1120.01,1135.85,1118.90,1130.37
4/1/10,1122.67,1137.60,1121.05,1134.97
4/5/10,1124.21,1135.23,1121.81,1134.83
4/6/10,1133.07,1140.78,1124.95,1137.37
4/7/10,1141.85,1159.14,1138.63,1158.44
4/8/10,1148.81,1154.72,1146.41,1154.62
4/9/10,1154.05,1168.19,1153.85,1164.48
4/12/10,1172.02,1172.52,1158.07,1165.10
4/13/10,1157.00,1158.51,1146.49,1154.30
4/14/10,1150.05,1159.44,1150.05,1157.84
4/15/10,1159.70,1162.01,1153.19,1161.91
4/16/10,1173.92,1174.33,1144.36,1150.33
4/19/10,1150.47,1153.71,1140.42,1151.79
4/20/10,1153.24,1162.78,1152.83,1155.47
4/21/10,1142.37,1149.77,1138.17,1147.97
4/22/10,1144.23,1144.23,1133.83,1142.53
4/23/10,1139.04,1154.14,1138.64,1152.64
4/26/10,1161.03,1161.03,1152.32,1154.42
4/27/10,1172.86,1191.07,1168.58,1181.91
4/28/10,1177.39,1185.16,1172.24,1182.53
4/29/10,1173.84,1178.27,1171.03,1175.45
4/30/10,1190.48,1201.97,1190.48,1200.75
5/3/10,1191.35,1200.34,1190.03,1195.49
5/4/10,1210.16,1221.23,1197.15,1197.46
5/5/10,1203.86,1213.86,1195.30,1211.18
5/6/10,1235.32,1271.77,1235.32,1257.38
5/7/10,1256.39,1262.43,1245.54,1261.60
5/10/10,1230.05,1231.89,1216.95,1228.41
5/11/10,1230.41,1260.35,1227.65,1246.45
5/12/10,1254.56,1270.77,1250.99,1266.90
5/13/10,1260.77,1265.56,1254.03,1254.13
5/14/10,1279.84,1290.20,1260.48,1270.73
5/17/10,1271.71,1274.39,1263.35,1265.93
5/18/10,1262.98,1265.79,1256.84,1263.19
5/19/10,1277.63,1280.45,1243.29,1244.76
5/20/10,1262.44,1275.61,1262.34,1271.33
5/21/10,1252.41,1252.41,1246.69,1245.31
5/24/10,1259.98,1268.28,1259.98,1270.41
5/25/10,1274.76,1279.45,1271.03,1277.11
5/26/10,1299.18,1299.18,1299.18,1299.18
5/27/10,1270.26,1277.39,1263.65,1270.47
5/28/10,1275.85,1280.49,1266.05,1277.75
6/1/10,1284.43,1296.25,1276.31,1292.66
6/2/10,1272.49,1273.84,1260.13,1268.02
6/3/10,1272.43,1272.95,1248.83,1256.42
6/4/10,1283.18,1296.78,1271.81,1292.32
6/7/10,1294.85,1320.64,1284.88,1314.91
6/8/10,1300.54,1311.65,1292.79,1303.16
6/9/10,1292.31,1293.56,1276.64,1283.43
6/10/10,1270.80,1271.52,1252.55,1258.43
6/11/10,1259.42,1269.85,1257.87,1269.13
6/14/10,1272.31,1274.90,1259.39,1265.18
6/15/10,1254.21,1267.95,1254.00,1265.08
6/16/10,1263.72,1269.46,1260.13,1260.95
6/17/10,1268.27,1285.95,1268.27,1282.25
6/18/10,1274.72,1288.82,1269.82,1284.43
6/21/10,1288.45,1296.03,1262.42,1270.31
6/22/10,1275.73,1279.13,1268.11,1276.14
6/23/10,1289.19,1294.28,1275.36,1282.85
6/24/10,1290.07,1302.27,1284.12,1299.56
6/25/10,1291.11,1301.68,1288.01,1300.54
6/28/10,1299.33,1307.09,1282.24,1282.44
6/29/10,1307.38,1313.29,1295.89,1310.13
6/30/10,1324.60,1326.73,1316.62,1325.99
7/1/10,1314.80,1315.54,1275.10,1277.32
7/2/10,1276.86,1287.70,1276.22,1283.24
7/6/10,1271.78,1276.52,1254.08,1258.61
7/7/10,1242.20,1255.71,1241.67,1255.60
7/8/10,1255.27,1255.27,1240.66,1247.44
7/9/10,1238.97,1253.23,1234.63,1249.72
7/12/10,1250.73,1250.73,1248.44,1242.74
7/13/10,1242.22,1254.79,1242.22,1250.57
7/14/10,1250.52,1252.37,1240.61,1245.15
7/15/10,1259.68,1259.68,1254.70,1254.39
7/16/10,1270.26,1270.36,1255.24,1256.61
7/19/10,1246.91,1246.91,1244.59,1246.39
7/20/10,1233.79,1242.54,1232.01,1242.44
7/21/10,1249.03,1253.02,1242.11,1249.97
7/22/10,1239.00,1240.66,1239.00,1240.15
7/23/10,1236.87,1241.94,1230.96,1230.65
7/26/10,1230.50,1230.50,1219.77,1220.59
7/27/10,1215.70,1215.91,1204.00,1199.13
7/28/10,1204.49,1204.49,1204.49,1205.11
7/29/10,1205.51,1211.10,1200.23,1210.28
7/30/10,1202.97,1218.31,1200.49,1216.87
8/2/10,1209.25,1219.48,1201.99,1210.89
8/3/10,1211.92,1218.78,1208.03,1213.35
8/4/10,1207.68,1224.68,1207.68,1215.21
8/5/10,1214.58,1219.87,1210.21,1217.53
8/6/10,1228.45,1244.48,1228.34,1236.67
8/9/10,1238.50,1242.40,1232.33,1233.26
8/10/10,1237.37,1243.56,1227.58,1232.94
8/11/10,1259.34,1264.79,1249.08,1253.80
8/12/10,1251.43,1267.07,1249.87,1266.34
8/13/10,1264.39,1267.72,1264.07,1266.58
8/16/10,1271.53,1279.26,1271.53,1278.32
8/17/10,1267.19,1267.19,1263.68,1266.36
8/18/10,1261.45,1267.21,1253.22,1265.25
8/19/10,1279.10,1287.42,1278.27,1283.47
8/20/10,1291.25,1291.57,1281.30,1285.70
8/23/10,1293.03,1293.03,1286.72,1290.93
8/24/10,1297.61,1309.28,1285.41,1306.95
8/25/10,1304.26,1314.86,1304.26,1313.59
8/26/10,1312.43,1314.97,1306.19,1306.61
8/27/10,1299.10,1305.61,1298.15,1299.41
8/30/10,1311.74,1312.59,1308.45,1311.74
8/31/10,1316.76,1329.86,1312.40,1328.69
9/1/10,1315.03,1317.13,1305.89,1308.73
9/2/10,1313.29,1318.98,1313.08,1317.92
9/3/10,1288.18,1295.87,1288.18,1297.74
9/7/10,1316.67,1318.66,1309.12,1317.92
9/8/10,1306.45,1306.45,1300.75,1301.68
9/9/10,1296.82,1299.41,1286.69,1291.65
9/10/10,1285.00,1296.00,1285.00,1290.71
9/13/10,1276.95,1281.47,1276.95,1279.52
9/14/10,1288.33,1307.44,1287.92,1304.67
9/15/10,1301.32,1302.76,1296.30,1299.58
9/16/10,1302.03,1308.70,1299.88,1305.32
9/17/10,1318.52,1322.45,1316.45,1318.31
9/20/10,1317.81,1318.12,1315.34,1315.03
9/21/10,1311.92,1323.82,1305.35,1305.96
9/22/10,1332.41,1333.44,1327.26,1329.01
9/23/10,1332.44,1337.40,1332.44,1337.50
9/24/10,1328.28,1328.89,1325.62,1327.46
9/27/10,1335.73,1335.84,1334.19,1334.60
9/28/10,1326.36,1348.10,1326.36,1346.04
9/29/10,1351.85,1355.05,1347.31,1350.92
9/30/10,1345.27,1353.50,1333.44,1345.89
10/1/10,1335.31,1346.53,1335.31,1342.55
10/4/10,1349.06,1349.88,1342.61,1346.09
10/5/10,1333.71,1362.35,1333.71,1360.12
10/6/10,1354.27,1364.28,1354.17,1361.65
10/7/10,1371.21,1386.78,1348.63,1356.97
10/8/10,1348.06,1363.12,1339.47,1358.88
10/11/10,1365.54,1372.64,1362.81,1372.24
10/12/10,1360.51,1365.86,1357.17,1359.29
10/13/10,1360.89,1378.55,1359.59,1374.03
10/14/10,1378.45,1389.60,1376.95,1382.37
10/15/10,1392.99,1396.22,1378.35,1384.81
10/18/10,1381.77,1396.62,1381.77,1395.20
10/19/10,1411.11,1414.93,1371.57,1378.38
10/20/10,1364.52,1374.53,1362.68,1371.97
10/21/10,1379.94,1381.99,1352.53,1359.92
10/22/10,1361.14,1362.57,1353.24,1358.78
10/25/10,1359.29,1375.09,1358.78,1364.08
10/26/10,1373.20,1373.20,1359.99,1369.92
10/27/10,1378.35,1379.18,1357.90,1359.03
10/28/10,1355.69,1371.72,1353.65,1370.19
10/29/10,1365.46,1384.31,1362.00,1382.68
11/1/10,1382.00,1382.00,1372.24,1371.74
11/2/10,1368.98,1368.98,1367.67,1368.58
11/3/10,1358.19,1366.03,1334.17,1343.82
11/4/10,1372.31,1396.27,1372.31,1386.44
11/5/10,1391.40,1398.70,1378.89,1398.00
11/8/10,1395.10,1413.87,1391.69,1407.44
11/9/10,1415.39,1433.52,1392.93,1420.02
11/10/10,1395.34,1408.24,1384.14,1399.24
11/11/10,1405.20,1418.04,1401.79,1407.60
11/12/10,1420.40,1420.40,1372.18,1377.52
11/15/10,1376.50,1385.49,1368.02,1381.25
11/16/10,1385.46,1387.19,1357.88,1366.87
11/17/10,1371.18,1376.21,1365.44,1371.08
11/18/10,1377.04,1380.82,1375.20,1380.51
11/19/10,1374.90,1376.22,1368.59,1376.43
11/22/10,1382.87,1382.87,1382.87,1382.87
11/23/10,1401.49,1408.66,1396.48,1409.78
11/24/10,1393.12,1393.12,1393.12,1388.17
11/26/10,1400.10,1400.10,1400.10,1390.10
11/29/10,1388.86,1394.26,1377.25,1390.90
11/30/10,1403.04,1427.06,1399.04,1421.83
12/1/10,1410.50,1420.46,1405.92,1411.00
12/2/10,1392.89,1403.93,1388.58,1393.80
12/3/10,1390.66,1420.78,1390.66,1411.04
12/6/10,1421.53,1436.01,1417.51,1422.84
12/7/10,1441.66,1448.34,1414.84,1425.26
12/8/10,1418.24,1419.56,1387.40,1398.02
12/9/10,1394.97,1408.71,1394.87,1406.59
12/10/10,1402.50,1405.63,1386.55,1397.86
12/13/10,1395.81,1410.63,1394.90,1408.71
12/14/10,1411.50,1417.24,1401.33,1413.21
12/15/10,1399.74,1399.74,1385.18,1391.20
12/16/10,1388.96,1393.08,1370.45,1378.39
12/17/10,1394.95,1396.07,1384.31,1397.18
12/20/10,1403.21,1410.54,1400.16,1409.32
12/21/10,1409.91,1414.18,1405.53,1412.35
12/22/10,1406.71,1408.23,1403.67,1405.49
12/23/10,1401.43,1401.43,1386.60,1392.95
12/27/10,1383.18,1393.96,1383.18,1392.15
12/28/10,1391.19,1408.11,1391.19,1406.61
12/29/10,1404.24,1413.05,1403.74,1413.95
12/30/10,1413.52,1413.52,1402.82,1405.32
12/31/10,1401.50,1416.45,1401.50,1416.85
1/3/11,1406.32,1414.56,1404.43,1413.27
1/4/11,1408.19,1409.49,1374.43,1377.12
1/5/11,1378.30,1378.90,1359.17,1368.34
1/6/11,1370.55,1372.25,1364.67,1367.16
1/7/11,1360.73,1365.19,1343.68,1356.56
1/10/11,1359.48,1364.45,1356.21,1364.15
1/11/11,1361.92,1370.93,1360.43,1370.43
1/12/11,1363.24,1366.10,1358.71,1366.30
1/13/11,1371.02,1377.35,1356.48,1371.81
1/14/11,1360.71,1361.70,1342.60,1346.26
1/18/11,1354.53,1360.39,1348.68,1357.51
1/19/11,1366.03,1370.31,1361.15,1364.33
1/20/11,1363.34,1363.34,1340.71,1342.20
1/21/11,1333.70,1337.57,1330.62,1333.00
1/24/11,1343.70,1343.70,1333.27,1335.95
1/25/11,1325.89,1326.99,1319.12,1327.79
1/26/11,1333.40,1335.29,1333.40,1326.63
1/27/11,1332.94,1332.94,1309.50,1309.50
1/28/11,1314.79,1347.41,1308.49,1341.50
1/31/11,1340.74,1347.65,1325.02,1335.54
2/1/11,1320.29,1330.00,1312.57,1326.73
2/2/11,1327.80,1327.80,1311.01,1315.45
2/3/11,1323.56,1343.57,1312.95,1340.11
2/4/11,1338.34,1343.48,1328.66,1331.92
2/7/11,1333.66,1341.59,1331.68,1335.45
2/8/11,1344.48,1360.20,1343.28,1356.62
2/9/11,1354.00,1357.68,1350.82,1355.99
2/10/11,1359.14,1359.33,1346.58,1356.74
2/11/11,1346.50,1351.23,1337.81,1342.45
2/14/11,1343.29,1351.01,1342.11,1350.02
2/15/11,1347.45,1361.70,1347.45,1359.33
